movieId,movieName,movieRate
9538244,The Inbetweeners: Fwends Reunited,4.5
9501134,Robogirl,6
8610760,"Ava Gardner, la gitane d'Hollywood: les années espagnoles de la Comtesse aux Pieds Nus",6.1
6819688,Filme B - Entre Mortos e Vivos,8.2
6583110,Queen: From Rags to Rhapsody,7
6054830,Gift,6.3
5917338,Zázracný nos,5.6
5863818,Prinz Himmelblau und Fee Lupine,6
5471634,22 ángeles,5.5
5439862,"München Mord - Kein Mensch, kein Problem",6.8
5248068,Johancino tajemství,5.2
4769064,La española inglesa,6.4
4444368,U-fájlok 2: Urbán visszatér,7.5
4287014,A Spiritual Matter,5.6
3772982,Camp X,7.6
3743444,Nachbarn süß-sauer,6.3
3337228,Nemuri no mori,7.1
3162066,Elly Beinhorn - Alleinflug,6.4
3156284,Richelieu: La pourpre et le sang,6.4
3095858,"Rich Hall's You Can Go to Hell, I'm Going to Texas",7.2
2066863,Die Tote im Moorwald,5.4
1961267,Der Mann auf dem Baum,6.3
9825892,La stagione della caccia: c'era una volta Vigata,7.7
9030688,Drowning in Plastic,8.3
8413732,Good Luck,6.7
8244578,Christmas Break-In,5.5
6974306,American Experience: The Blackout,6.4
6737900,Last Days of Jesus,6.4
6645940,Carneval,5.9
6437346,The Neighborhood Nightmare,4.5
5952626,"Merry Christmas, Baby",5.7
5834730,Ich werde nicht schweigen,6.6
5515750,The Mad World of Donald Trump,5.3
5295224,Prinzessin Maleen,6
5034074,Billy the Kid: New Evidence,6.5
4538384,Über Barbarossaplatz,6
4381150,Der Mann ohne Schatten,6.3
3951128,Girlfriends' Getaway,6.8
3922136,"Idaho, the Movie",7.6
3558684,Die Flut ist pünktlich,5.9
3487308,Sexy Warriors,5.7
3478594,Don't Look Down,7.3
3335590,Ça va passer... Mais quand?,7.7
3159882,Blutgeld,6.8
3117506,A Vida Deve Ser Assim,7.5
2749050,Zeugin der Toten,5.9
2356544,Double Face: Sen'nyû sôsa hen,7
2331119,The Presidents' Gatekeepers,7.1
2316593,Die Frau von früher,5.9
8829500,Chupkotha - Hoichoi Original Film,5.5
8145820,A Woman's Nightmare,5.5
7943208,Grenzland,6.6
7149296,How to Stage a Coup,6.5
6223650,Slíbená princezna,3.4
5918710,Hank Zipzer's Christmas Catastrophe,7.4
4798956,Anne Frank's Holocaust,7.4
4459770,Don't Take My Baby,7.5
4445256,U-fájlok 3: Végsö összecsapás,8.1
4437072,U-fájlok - Urbán Zoltán,7.3
4071548,Die drei Federn,6
3807200,A Bitter Mix,5.7
3502040,Hypnotika,5.6
2967004,Robin Hood und ich,5.1
2865380,Quadrophenia: Can You See the Real Me?,7.4
2169662,Je suis une ville endormie,5.9
2124784,Epic History of Everyday Things,8.2
1753426,Allein unter Müttern,6.1
1353093,Familywala,5.8
10384806,Stressed to Death,5.6
8851036,Coins for Christmas,6.3
7117506,Endlich Witwer,6.7
6169844,Coup de Foudre à Jaipur,5.7
5915306,Media,7.4
5561716,The Not So Secret Life of the Manic Depressive: 10 Years On,7.7
5015136,Über den Tag hinaus,7.8
4977680,Brandmal,6
4682842,The Vote,7.4
4585580,To Hell and Back,8.1
4333508,Mon cher petit village,5.5
4317334,The Secret Santa,8.4
4004656,The Fidel Castro Tapes,7.5
3699676,Bomber Boys,6.5
3659932,Die Fahnderin,6.2
3655452,Live from Space,6
3572334,Der zweite Mann,6.5
3431102,Helmut Schmidt - Lebensfragen,7.6
3417526,CERN,6.1
3325170,JFK: The Final Hours,7.6
3315068,Die verbotene Frau,5
3248842,Crime en Aveyron,6.7
3122416,The March,7
2812870,30 Days in May,6.6
2692570,Alles Schwindel,5.9
2491866,Code-Breakers: Bletchley Park's Lost Heroes,7.8
2404414,La disparition,6.8
2297354,Paradis amers,6.5
2219026,Mörderische Jagd,6.3
2211670,Weniger ist mehr,5.6
2120097,"Louis XI, le pouvoir fracassé",7.1
2087758,Plötzlich 70!,5.5
2080366,Rituels meurtriers,6.4
2042436,9/11: Heroes of the 88th Floor: People Helping People,7.4
1864327,Finding Atlantis,6.8
1516023,The Cookout 2,5.3
9182676,Method of a Serial Killer,6.6
8553082,Blackstar Warrior,3.3
7910460,One More Take,1
7456044,Rat Movie 2: The Movie,9.5
6985072,Abi '97 - gefühlt wie damals,4.3
6609326,Un ciel radieux,6.7
6258530,Nackt. Das Netz vergisst nie.,5.4
6203626,West Skerra Light,6.5
6051092,"München Mord - Wo bist Du, Feigling",7.1
5914880,Kebab extrascharf,5.9
4631810,Winston Churchill: A Giant in the Century,7.6
4563546,Der gute Göring,5.4
4305158,Untitled Sarah Silverman Project,2.2
4129562,Süßer September,6.5
4007010,Frankenstein and the Vampyre: A Dark and Stormy Night,7.1
3602976,Galyntine,7.8
3088312,Le système de Ponzi,6.4
3018410,Interjú,7.8
2797288,Boots,8.5
2294836,Jon Richardson: A Little Bit OCD,7.5
2271467,Looking for Istanbul,8.1
2229772,Stupid Hype,8.4
2226522,Mittlere Reife,6
1969076,Liebesjahre,7.5
1891735,A Musa Impassível,7.9
1708499,Schandmal - Der Tote im Berg,6
10449026,In Broad Daylight,6.2
10327380,The Wrong Tutor,4.9
8019406,Warren Jeffs: Prophet of Evil,6.7
7753276,Ihr seid natürlich eingeladen,5.9
7252988,Diana: Her Story,8
7094912,Salem: Witch War Special,7.9
6999082,Tuscan Wedding,5.4
6038082,Winterjagd,7.3
5985904,Tod einer Kadettin,5.2
5770572,Ein Teil von uns,7.3
5719362,Filme B - A Bonequinha da Mamãe,8.7
5568144,Zorn - Wie sie töten,6
5372630,Luisa Spagnoli,7.5
5338066,The Comic Strip Presents Redtop,6.9
5280154,All Aboard! The Sleigh Ride,8.4
5078336,Reggie Yates: Race Riots USA,7
4310754,Princezna a písar,5.7
3985716,"Méditerranée, notre mer à tous",8.5
3752606,Ein todsicherer Plan,6.4
3556648,Bannebroek's Got Talent,6.8
2994628,Mortel été,5.2
2784372,Der Tote im Watt,5.7
2554808,NCIS: Special Agent DiNozzo Visits Dr. Phil,7.7
2505014,The Phantoms,7
2396580,La main passe,5.9
2363389,So wie du bist,6.4
2252058,American Transgender,4.1
2109191,Qui sème le vent,6.8
2088725,Codi 60,6.7
2077714,Bissige Hunde,6.3
1934271,Hannah Mangold & Lucy Palm,6.6
1911598,MegaQuake: The Hour That Shook Japan,7.2
1824142,14 d'abril. Macià contra Companys,7.2
1769279,Mord in Ludwigslust,5.6
1754192,Ein guter Sommer,7
10558974,Shark Trip: Eat. Prey. Chum.,6.8
9177626,Left for Dead,5.7
7769838,Toulouse,5.7
7662220,Hanne,6.9
7338656,The Search for a New Earth,7.2
7213968,Little Britain Sketch,7.7
7066896,Prima che la notte,7.5
6978970,The Alps Murders,4.3
6917656,Nickelodeon's Sizzling Summer Camp Special,7.2
6881972,Lego Ninjago: Day of the Departed,7.7
6807046,"An American Girl Story: Summer Camp, Friends for Life",6.2
6618456,When We Rise: The People Behind the Story,6.7
6528870,München Mord: Einer der's geschafft hat,7.4
6479686,Wit is ook een kleur,5.3
5804272,Karen Carpenter: Goodbye to Love,7.2
5742120,Heiraten ist nichts für Feiglinge,6.4
5670842,Once Upon a Date,6.3
5618700,The Adult Swim Golf Classic,7.2
5610134,"I, Pedophile",5.1
5523536,Ein gefährliches Angebot,6.4
5432958,Bloody Queens: Elizabeth and Mary,7.4
5303658,Dekleta ne jocejo,5.4
5135962,Everstar,7.4
4871170,Die Tote aus der Schlucht,5.9
4725904,Toshokan sensô: Book of Memories,6.3
4576572,Der Metzger muss nachsitzen,6.7
4177960,Shark of Darkness: Wrath of Submarine,5.6
3974738,Pampa Blues,6
3588444,Die kalte Wahrheit,6.9
3382280,Alles Fleisch ist Gras,6.7
3185090,Kindaichi shônen no Jikenbo: Gokumon Juku Satsujin Jiken,7.1
2973692,Così fan tutte,7.3
2567862,Fujiwara Norika ga tadoru: sekijûji to Solferino no tatakai,1
2520944,Mord in den Dünen,6.1
2487560,El mètode Grönholm,7.4
2261361,Eine Frau verschwindet,5.8
2106509,Le Piège Afghan,6.8
2066931,"Männer ticken, Frauen anders",6.1
1763628,Jack of Diamonds,7.3
1717151,"Rat mal, wer zur Hochzeit kommt",5
1709102,Das grosse Comeback,6
1534431,Liebe ohne Minze,5.1
10065726,Undercover Cheerleader,5.5
9288782,Very Valentine,7.1
8892852,Die Freundin meiner Mutter,5.7
8184850,RAF at 100 with Ewan and Colin McGregor,7.5
7257916,Landkrimi: Der Tote im See,6.8
6918674,Hitler vs Churchill: The Eagle and the Lion,7.8
6728836,Brian Pern: A Tribute,8.2
6285452,Kein Herz für Inder,5.2
6070782,Edgar Allan Poe: Buried Alive,7.2
5940524,"Der Polizist, der Mord und das Kind",7.4
5778204,John Berger ou la mémoire du regard,7.2
5771256,Catching the Black Widow,6.8
5657380,Holbein: Eye of the Tudors,7.7
5599206,Deadly Inferno,3.4
5175794,Botchan,7.5
5079672,The Secret Tapes of the O.J. Case: The Untold Story,7
4600294,Cuba: The Forgotten Revolution,7.3
4515528,Lost & Found,5.8
4143018,Momentversagen,5.8
3786482,Wer Wind sät,6.2
3653402,Die Mütter-Mafia,6
3644632,Summer in Greece,6.6
3553962,How China Fooled the World: With Robert Peston,6.7
3459672,Mummy's Little Murderer,6.1
3297418,Samurai Headhunters,7
3263674,Goldschmidts Kinder - Überleben in Hitlers Schatten,8.2
3214932,What Would You Do for Love,7.2
3174374,Mit Burnout durch den Wald,6.2
3163022,Frauenherzen,5.2
2950190,Duch nad zlato,4.7
2843430,Put Ruzama Posut,7.5
2579788,Joanna Lumley: The Search for Noah's Ark,7.2
2413406,Stalkkeri,5
2294651,Halbe Hundert,6
2258317,Cruise Ship Disaster: Inside the Concordia,7.2
2255731,Americana,6.9
2203717,9/11: Stories in Fragments,6.7
2151593,Die Verführerin Adele Spitzeder,6.6
2150301,Inside Story: Ferris Bueller's Day Off,7.9
2000442,Yu-Gi-Oh! 5D's One-Shot Parody Special,7.5
1845893,X-Ray Earth,6.2
1734425,Der Blender,5.6
1474254,Der Duft von Holunder,5.1
9760934,Villain,5.5
9420480,Elvis All-Star Tribute,7.2
9063092,München Mord - Die ganze Stadt ein Depp,7
8574808,Die Aldi-Brüder,6.3
8541246,Soft Focus with Jena Friedman,6
7982278,Shut Him Down: The Rise of Jordan Peterson,7.8
7232928,Olly Alexander: Growing Up Gay,7.6
6900326,Colombia with Simon Reeve,7.9
6835680,Mélancolie ouvrière,5.7
6200700,Der Kommissar und das Kind,6.9
6179504,America's Hate Preachers,5.8
5991486,Shakespeare: The Legacy,7.1
5725570,"Cleopatra: Mother, Mistress, Murderer, Queen",7.6
5186200,Armin Van Buuren: This Was Intense,6.4
5024050,YouTube Revolution,6.5
4919764,Royal Family Christmas,5.7
4863622,Dead of Winter: The Donner Party,7.8
4814572,Die Eisläuferin,6.1
4722044,Neuf jours en hiver,6.4
4196098,Eve's Secret,5.9
4117034,Zwei Familien auf der Palme,5.5
3898470,Caligari - Wie der Horror ins Kino kam,6.6
3515622,Der Prediger,6.8
3234704,Daddy's Home,3.9
3075414,Unknown Heart,6.6
3073720,Lawless,7.4
3067436,Miracle Landing on the Hudson,6.9
2646950,One Direction: Our Story So Far,7.4
2419342,Die Wüstenärztin,5.2
2391702,Rapace,6
2363438,The 4 to 9ers,7.2
2275507,Am Ende der Lüge,5.4
2226602,Riskante Patienten,6.2
2202377,Dark Horse,6
2174095,Manche mögen's glücklich,6.1
2149117,Rich Hall's Continental Drifters,7.5
2048873,Targeting Bin Laden,7.2
1987033,Wolff - Kampf im Revier,6.3
1950151,Egypt's Lost Cities,7.4
1890457,Clarissas Geheimnis,5.4
9511944,J. Karjalainen: Beibi ollaan ikuisii,7.7
9182980,The Art of Murder,5.1
8929514,My Stage,1
7976614,"Persona, le film qui a sauvé Ingmar Bergman",6.9
7612392,Der Nesthocker,5
7534532,Chris Packham: Asperger's and Me,8.6
6177848,Nigel Farage Gets His Life Back,4.7
5834862,Zweibettzimmer,5.7
5814226,Plötzlich Türke,3.9
5734138,The Hindenburg Explodes!,6.3
5352888,Doctor X: Gekai Daimon Michiko Special,7.4
5135868,On Meditation,7.6
4807148,Unter der Haut,6.2
4519366,Am Ende des Sommers,6.1
4215666,Rubberhead,4.4
4109096,Lyfe's Journey,6.7
3799258,Mazi Kalbimde Yaradir,7.2
3547918,Novogodnyaya zhena,6.2
3113752,Weiter als der Ozean,6.8
2928446,Star Trek: Secrets of the Universe,7.7
2920626,Pride and Prejudice: Having a Ball,7.9
2914664,Hidden Treasures,5.7
2581898,Pillangó,7
2510700,Palace of the Damned,7
2431860,Eine Hand wäscht die andere,6.2
2251503,Sugar Mommas,5.2
2215346,Rogue,7.6
2126316,Japan's Tsunami: Caught on Camera,7.7
2039342,George W. Bush: The 9/11 Interview,6.6
2011024,Game Time: Tackling the Past,6.8
1993429,The World's Most Expensive Paintings,7.4
1976607,She's Not Our Sister,5.8
1943741,La vie en miettes,6.4
1811323,"Small, Far Away: The World of Father Ted",7.6
9442940,Der unaufhaltsame Aufstieg von Amazon,6.4
9423984,Island of Dreams,6.6
8182448,Anatomy of Awkward,5.1
8129444,The Funeral Murders,7
7665720,L'Épreuve d'Amour,5.9
7093438,Der Polizist und das Mädchen,6.7
6690860,Americans in Bed,6.1
6344834,Spuren der Rache,5.3
6174388,Falsche Siebziger,6.4
6051156,Kommissar Pascha,6.7
6040796,La princesa Paca,7.4
5945698,Schnitzel geht immer,5.9
5837852,Kommissar Marthaler - Die Sterntaler-Verschwörung,6.5
5608108,300 Spartans: The Real Story,6
5184530,Hitler's Riches,7
5082298,Herr Lenz reist in den Frühling,5.8
5077854,Ein Sommer auf Lanzarote,7
4699592,13 dies d'octubre,7.2
4471472,Mystère à l'Opéra,6.1
4360350,Zombie Sharks,4.7
3983692,Hitler's Jurassic Monsters,6.2
3755882,Mord in Aschberg,7
3567654,The Coffee Trail with Simon Reeve,6.8
3551646,Strange Calls,8.2
3543044,Katharine Hepburn: The Great Kate,6.7
3401232,Syria: Children on the Frontline,7.9
3302910,The Search for the Ocean's Super Predator,6.3
3278006,Madness in the Desert: Paris to Dakar Rally,7.6
3068976,Videovigilância,8.1
2470764,Dora Heldt: Bei Hitze ist es wenigstens nicht kalt,3.1
2313389,"Yann Piat, chronique d'un assassinat",6.3
2294727,Manipulations,7
2290635,Save the Titanic with Bob Ballard,7.6
2235673,Oma wider Willen,5.1
2205545,Liebe und andere Unfälle,6.7
2190293,Idiotentest,5.7
2160182,À dix minutes des naturistes,5.7
2075382,Weihnachtsengel küsst man nicht,5.9
1854544,Je retourne chez ma mère,4.9
1853592,La Nouvelle Blanche Neige,5
1740825,Bollywood lässt Alpen glühen,5
10584730,Escaping the NXIVM Cult: A Mother's Fight to Save Her Daughter,5.2
9686390,The Murder of Jill Dando,6.3
9618280,Ron Funches: Giggle Fit,6.3
9519050,Totengebet,5.4
9234584,Die Informantin 2,5.9
9145818,In My Skin,6.5
7441688,Balada o pilotovi,6.7
7139622,JFK: The Making of a President,6.3
6928158,The Perfect Match,2.9
6860862,Nazi Megastructures: Hitler's War Trains,7.4
6681664,Du sollst nicht langweilen: Billy Wilder,6.9
6302296,Hunted by a Myth,8.2
6153658,Eine gute Mutter,6.6
6051020,"Thorium, the Far Side of Nuclear Power",7.8
5852292,Bachelor Girls,6.6
5798904,Brandnächte,5.4
5646166,Kalt ist die Angst,5.1
5620358,Bunyamin,6.2
5493000,Ringside,5.7
5423756,Fuck You Goethe: Her mit der Filmbildung,5.4
5365436,Los Angeles: Cité du Film Noir,7
5004150,Money and Violence,8.4
4880510,De Leerling,6.2
4877674,Der Bankraub,7
4799770,The Guardian,4.2
4794188,Samurai Warrior Queens,7.6
4699280,Storno: Todsicher versichert,6.6
4048648,La douce empoisonneuse,5.8
3574006,Alle unter eine Tanne,5.9
3461282,Le plus beau pays du monde,6.9
3342338,The Assassination of President Kennedy,5.8
3070030,The Secret Life of Uri Geller,5
2963906,Mechanical Marvels: Clockwork Dreams,7.9
2881470,People in New Jersey,2.1
2625376,Le cerveau d'Hugo,8
2594654,Rauwer,6.5
2544070,A legyözhetetlenek,4.8
2485248,La dernière campagne,6.5
2425746,Am Ende des Tages,5.4
2361850,Invisible Terror,2.7
2349703,Homens de Bem,6
2342177,La guerre du Royal Palace,6.2
2237978,Top 100 Video Games of All Time,6.5
2223888,Bamberger Reiter. Ein Frankenkrimi,5.8
2150285,I megali tou geliou sholi,6.5
2073586,"I, Martin Short, Goes Home",7.2
2056515,Amoureuse,5.8
2035497,El Crack,4.9
1824966,Exit Strategy,6.8
1821605,Simple,6.6
10709058,Mystery 101: Dead Talk,7.5
9772704,My Mom's Letter from Heaven,8
8567324,Getrieben,6.5
8513082,Suffragettes with Lucy Worsley,8.4
8019682,Extraklasse,5.8
7503884,GONE: My Daughter,5.8
7400764,The Pact,6.6
7119190,Der Schweinehirt,6.8
6163162,Ellas Baby,6.2
5909486,The Joy of Data,7.3
5815946,Kidnap Tour,6.8
5640324,Agapa san na min yparhei avrio!,6.8
5622226,Im Tunnel,6
5239180,The Making of Trump,6.7
5057382,Nur eine Handvoll Leben,6.6
4854334,Trumptastic Voyage,6.3
4714066,La mort d'Auguste,7.1
4601458,"Opa, ledig, jung",5.8
4400938,Hangover in High Heels,5.3
3850740,Démons,5.4
3727486,Die Fischerin,6.3
3531768,Ikki tousen: Shugaku Toshi Keppu-roku,6.6
3517180,My Brother the Serial Killer,6.4
3468858,Treblinka Inside Hitler's Secret Death Camp,6.5
3452094,Dangerous Toys,7.7
2987508,The King of Mont Ventoux,6
2530242,Das Millionen Rennen,6.2
2450898,Adriano Olivetti: La forza di un sogno,6.5
2390542,Comic Store Heroes,5.6
2313239,Frost on Interviews,1.7
2190337,MLK: The Assassination Tapes,6.4
1905058,The Sacrificial Lamb,8.9
1856679,Bauernopfer,6.2
1817200,Lenßen - Der Film,3.4
1726086,Time Trumpet,8.3
8690430,American Jail,6.4
8365408,Quan Zhi Gao Shou_special,8.3
8018978,Eskimo Limon - Eis am Stiel: Von Siegern und Verlierern,6.8
7754678,Helltown,4.4
7717110,Kaisersturz,6.7
7668836,A Song for Mia,6.7
7350876,Liebe auf Persisch,6.2
6968318,Macht euch keine Sorgen!,6.4
6547310,La Tueuse Caméléon,5.7
6156336,Secret Path,7.7
6141006,Drain the Ocean: WWII,7.1
6106986,The Repo Man,8.8
6084102,Ich war eine glückliche Frau,6.9
6045452,Iggy Pop: Post Pop Depression,8.7
6033962,"Vadder, Kutter, Sohn",5.8
5945020,Wunschkinder,7.6
5907810,Der Tod und das Mädchen - Van Leeuwens dritter Fall,5.3
5846478,Master of None: Season 1 Electronic Press Kit,8
5376100,Neid ist auch keine Lösung,5.8
4859986,Egyptian Vice,6.5
4816894,Crime à Aigues-Mortes,6.7
4657654,Kommissar Marthaler - Ein allzu schönes Mädchen,6.6
4396894,Chevy,7.5
4282732,Le vagabond de la Baie de Somme,6.4
4161356,Egypt's Lost Queens,7.2
4122932,Pretty Little Liars: We Love You to DeAth,8.5
3978326,How We Built the Bomb,6.9
3797716,Till Eulenspiegel,5.9
3741876,AntiRacist Hitler,9
3506514,Intime conviction,5.1
3493920,Downton Abbey: Behind the Drama,8.1
3425256,MR James: Ghost Writer,7.7
3277700,Der Weihnachtskrieg,5
2599840,Stille,5.5
2597164,Troei Story 30 hronia tora!,7
2436600,Drei in einem Bett,5.5
2357017,Bud's Best - Die Welt des Bud Spencer,6.7
2112684,Sport in America: Our Defining Stories,8.7
2033425,The Pendle Witch Child,6.9
2022519,Rindvieh à la carte,5.4
1947993,Das dunkle Nest,6.2
1920987,Killing bin Laden,6.7
1882164,Yangu Burakku Jakku,7
1865445,Das Mädchen aus dem Regenwald,3.2
1727554,Undertow,4.9
10061096,The Wrong Stepmother,5.6
9577222,The Day We Walked On The Moon,6.5
9244638,Loving Vincent: The Impossible Dream,8.6
8709986,Ayesha,7.7
8250728,Roches Noires,5.8
8186676,Le temps des égarés,6.7
7771978,Tim Vine Travels Through Time Christmas Special,6
7502106,Limburgia,7
6964212,Why Sharks Attack,5.6
6870036,The Last 100 Days of Diana,7
6824468,Doctor Who the Time War,8.2
6620270,Meurtres à Aix-en-Provence,6
6424820,Skinhead,7.6
6398190,Eva über Bord,5.6
6284550,Binge,9.1
6050222,Metalfarm,5.4
5721744,Et la femme créa Hollywood,7
5236424,Secrets of the Universe Great Scientists in Their Own Words,7.3
4854442,"Ebre, del bressol a la batalla",6.2
4439188,Britain's Tudor Treasure: A Night at Hampton Court,7.7
4381184,Drunter & Brüder,5.5
4214044,Auf der Straße,7.2
4073614,The Inbetweeners Go Global,6.8
3524124,My Hope America with Billy Graham,7.2
3268308,Toi que j'aimais tant,5.9
3230136,Die Fremde und das Dorf,6.3
3218890,Exit Afghanistan,6.3
3093624,Shuttle Discovery's Last Mission,7.5
2974056,The Grove,7.8
2841762,"Shanghaï Blues, nouveau monde",7
2823672,Sielun ruokaa,7
2557498,Police Guys,8.3
2379568,Schief gewickelt,6.7
2326400,Summer Intensive,9.4
2313203,Clara s'en va mourir,7.5
2278296,Mourlen Rouge,7
2199455,Les anonymes,7.5
2180160,Sky Soldier,7.5
2151302,Lili David,6.4
2009508,Law & Chicoban,2
1813427,La cage aux folles,5.9
1806876,Der Verdacht,5.6
1692483,Die Dienstagsfrauen,5.4
9243414,Der Gute Bulle: Friss oder stirb,6.1
8470648,Three Days of Terror: The Charlie Hebdo Attacks,4.3
8447290,The Mind of Herbert Clunkerdunk,7.5
7765718,Dreizehnuhrmittags,5.8
7733836,Nuoruustango,5.6
7713484,Schwartz & Schwartz: Mein erster Mord,6.2
